row_id,country_code,year,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,droughts_floods_extreme_temps,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,inequality_index,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,adult_literacy_rate,school_enrollment_rate_female,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,rail_lines_density,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability
774,5f1162c,2007,1445.4779997522458,44.20156880207721,1627.290636286135,,1696.9325106976428,9360.285459758372,1.484321559320055,78.03724235038354,346163.1996820417,1051453.636498169,724565.7421745845,1.7014751545522644,342.544323682169,98.16314005374207,40.19196385020791,35548.93765542293,57.181545890454984,31.135716491151438,,,48.18398518146648,49.46354669296197,18.582515466645855,21.0508273366255,,99.85532828471133,98.31668358554415,48.114709749760664,24.708920677695087,100.9127550248144,101.1867255887655,19.976808235820847,20.847813175634297,0.0,,,99.83142723116065,8274.7776672361,3.9306262947854456,549988.3045097352,1.6790133863508492,14.542651447875702,0.5204806078589606
775,79c89fd,2007,3.97733956344827,,,,9.806688423065593,50.99348718978182,1.7817686801647548,80.04865900372019,0.0,64201.4364055723,65675.19343696574,0.5576425872360813,29.424146066223688,,217.9916567412134,59773.36016618568,,,,,,45.70599710595386,0.6113836232929059,59.48778299196689,,,,60.089259727844656,23.300116614994565,,,,,0.0,,,99.08942895167333,721.3437617100826,,,,,0.7841399577312314
776,cff4c58,2013,1069.1059442397657,,2039.1035022388278,,22008.439831596905,28440.270017315685,4.0480606893207804,69.87224800427383,446072.99435199256,570060.6103415971,119757.94647473103,2.1645765137758923,213.73590067376577,,,2053.9695916186265,62.19352510783795,37.06642225205745,27.834294174016065,516.5559730609896,30.5327056927351,33.37283366249744,10.753311096172643,22.685310662628027,,72.29186493111621,70.08732630359742,,,29.113665392383954,81.87529462237704,38.21688689054029,15.755431688401439,42.59571606377708,,,44.876451708150604,198.99722709275144,2.0121166622828723,238245.2784211316,,1.960137011890097,0.38733352645595776
777,be60011,2001,2445.0425551936883,101.64271095967321,4015.9978870735376,,8520.071603545452,18416.886673090117,2.425785868531481,76.16254497921025,83831.01108298382,213791.0749130538,136117.4866352812,1.8784184660414447,102.58838910523765,90.64285052516993,17.084093497614504,,,,,,,,1.884225855035802,35.96514741359222,,,,45.54425394580822,36.95264103760036,100.63993618413672,93.70878209045291,,,0.0,,,100.59544420443115,1900.4486192372578,15.535032142857126,101770.55552882876,,,
778,6e49e65,2001,195663.7197483383,36.582901504952545,2929.7634143841246,,169489.74547242708,511939.4132349141,1.6599916904180314,71.57712808288352,43616716.59079346,63164511.71656836,20808140.666983403,0.926024202001781,337.17766179775674,-39.42301392197424,1.9952066850313903,9589.641686191233,56.44227430697021,,0.23675795370806027,4.35553613865227,12.917081317183902,23.19830914798271,9.66286022852008,46.88919400416928,,,,22.400018017395755,49.35184585866057,89.95519096487058,93.80070601544327,22.368152986544374,4.03124453679642,0.9655585730488312,0.07910407964753553,0.7887977820652804,88.2024166251159,191797.70224410956,2.6456129296676876,35432813.18738676,1.4475663350690142,9.114367656152064,
779,e8bfe1e,2011,10104.984129534456,50.39089204603701,1869.5222445435031,,962.950393918418,88516.37587545725,3.6432485086776323,72.26813478318812,1288907.7669001247,7501511.863860064,6176413.155258328,5.253366316474206,186.6325605509115,94.83587436240826,30.41265517594067,9078.100641452502,74.6237331533343,,3.3814020670337763,128.77543646071257,15.032094122252913,35.205262458847656,5.797511156408245,55.9209771818852,94.27130851618521,,,27.565884670437136,46.78926923233831,100.29476336206244,96.66643412570465,30.293640883426573,26.710688066138577,0.06795148122769865,0.009908440919628413,0.5919115223099812,100.33732895966385,21549.20525777675,13.080850618201323,1963530.903592139,5.496085171356303,10.731944403447077,-0.5226873632749529
780,a0b37e7,2011,460603.69736791146,61.88539262941789,1732.3530828187684,,105425.53258410089,1623110.3740689242,1.763592367138993,75.81913191060286,21513555.343188718,75790550.44465034,52974017.890122615,1.2098314649966901,320.2140629850743,31.397199742875006,7.003172894288378,17556.81677687653,17.345956468393705,,0.01816624714150064,1.3954864871297368,,,10.294061393650603,34.4224714480513,,,101.40619528374135,21.735202209543615,53.94581026557328,87.91377688048868,97.29796593498705,27.839211411955482,19.973373756281514,0.5773113895201489,0.00997613768035095,0.509180804328945,98.90993049385374,580347.238214872,12.25284275702959,24689442.785806935,2.404096499852235,2.8104758892353336,-1.4102421103748568
781,4585568,2003,2194065.10706413,3.82256043762928,1807.7803843304048,,8152547.728244467,16460368.295906456,1.300036201987511,65.42255865882906,38195569.20366321,145400708.4783354,104169124.17052847,-0.45099576933266994,243.05345777354717,-11.00536889249236,5.900239106361402,16576.19236256796,23.53506985926712,40.291569579712466,,,13.39495758243804,10.890576156543338,11.547676481272754,23.357636926235696,,,,43.263571869076,44.21253380153877,72.93498147571604,93.90646671330376,21.39367028506994,20.948503746289283,0.0,,0.5003655952489838,100.43853157128491,1621205.1644688728,8.159268877027884,74056479.47516482,3.936272393139667,7.608773635090187,-1.2124397990958424
782,a0b37e7,2010,458816.1647391714,60.36639252790313,2177.121881204437,,108829.33724534046,1602822.1560827743,1.7949834282963792,75.26048967782135,22170038.853750393,73948107.9913725,52668033.030036606,1.1832269484145994,324.2435279009254,30.214488358878015,7.132628271498236,17680.530632042985,19.489677571822376,,0.02316919171808424,1.496704369306945,,,10.38245435675102,29.23276308150991,,,97.91037585207738,23.035162493718996,53.45302925994884,87.04188778566255,97.36433156869964,27.169545217009123,19.808818588615598,0.5887628319955807,0.009851679941200174,,98.42964443438832,566745.4844782323,13.260110569036497,24665643.45952174,2.761991603350565,2.825129093752864,-1.5965752392030703
783,2ca26c6,2015,57668.04729465113,,3960.171463544697,,124742.60362879079,251166.90862077373,2.5269461191034748,75.75933187579734,5840799.378225728,16239585.424716944,10433766.96442739,1.5004012317826239,,,,10604.36424828525,23.535090230541005,45.762812135541566,0.3206101793509746,19.763372516755624,,5.602041871256637,,,95.81681071406166,97.05101046998875,98.93774857593141,,,83.69200413783983,87.88474378875523,18.272266789129006,,2.9793271649318736,,,99.64042269199953,,3.547939232406956,7591246.2321190145,2.626350290216965,42.08446179646377,-0.1016515269808908
784,085807f,2014,97642.72122976766,,1605.207303897762,,193974.18907127983,472720.26735250646,4.818088271861916,57.03992945988864,10389127.188289532,22018821.735800307,11927904.927865632,2.694373533939338,,,,2855.979946348473,30.504252564206897,46.724327469215254,2.435786707900044,38.02029872499547,,13.259721065759372,5.179599398894477,,,89.8817659346084,93.5429308253422,,,45.14808762079622,74.3649471192355,40.5355462692688,8.740699562074184,7.1376885856400705,0.24781251288377457,0.1965557362352977,56.9072969948227,7061.309775166669,4.402960884503405,9662226.143488824,1.140806981801323,31.06561856460725,-1.0386341899156002
785,f787860,2008,98.06999158187037,9.801678864332226,12899.515563284798,,260.9876267287653,382.54838384916485,2.145701402570958,72.76536444194902,56239.69469262691,108574.8430659735,51544.29249799583,0.10677668781519732,199.94393778661404,98.54167539927131,118.7005113665605,10370.087488108464,60.7327813647106,,3.8678549105430973,244.60358015590808,24.027732376469576,36.646710699693365,9.341841465285327,12.086666326869352,,,96.3476582387462,49.10351715640796,33.489650586266436,,94.29150417326913,25.90518515349663,18.03598172623731,3.068392731802663,,,90.61252973116504,229.3790392389201,18.675603078843285,55620.56741718705,,18.09098633072704,0.8358777507469042
786,6b615ad,2014,448331.952979351,,4066.6531313002815,,589130.8599109399,1096570.2024429156,1.8607825037534422,74.74350349625134,11442469.456843058,48671344.206755586,35918970.610026576,0.955153911902713,,,,12818.608476570023,21.022762929674883,53.24921241576006,0.3352751475573857,25.739419149103124,14.880019051467706,5.753186144937551,7.266152074855934,,95.66712105312747,93.24993867197334,92.03498871905008,,,80.71701219103399,92.87969041598733,21.472527543533975,20.151201431865243,4.31898212268113,0.020366910171030716,,99.16445230942739,84889.49565172262,8.51823433802342,25284524.720664527,3.1010386968566412,20.179095230658067,-1.1222395063987172
787,79c89fd,2010,2.954956565118606,,,,10.148726917539928,49.04399974044586,1.7491850807059521,80.20969839219568,0.0,64568.54167151477,65764.25682488627,-0.7750456291445283,33.52370544587822,,422.92086049521197,57201.64627898482,29.918934421752603,,,,,42.5973284407527,0.9011231565926944,75.2982569347524,,,,61.977729011418894,24.57313023974546,,,,,0.0,,,99.14899052114727,616.790824766513,,,,,0.9494462551029438
788,10aeba6,2005,8836.436838348924,0.20363822041940174,2670.7545643471854,,22426.446849381926,41810.677074392865,1.5063628758732213,72.8855284829867,417001.7467864893,1353367.434009727,943783.5864572425,-0.5777308446227755,299.4993110382463,4.5948031609279205,8.981652587855109,22411.994172021354,72.24806499292343,32.92226165682484,,,1.2458273656838472,38.59792323784361,10.305225788821378,24.917736194511562,,96.45128555556427,95.79895480865889,50.88613415003187,32.411017481168294,98.90616452102873,100.95673009816544,22.91817363830294,19.49190739281416,0.0,,2.0978362869887057,101.72491268395805,17023.57641222313,8.079359529764359,670901.4764898543,1.877663565798991,19.16248801190907,0.5689350705783356
789,f405b98,2006,40822.206008875764,1.98536710298193,1347.0847991798094,,28214.439151148315,72758.06312202843,5.713486615902582,44.584633967337915,3699394.272547892,5883114.2152622,2147199.3203852284,3.253953001752972,134.65966838951906,25.148672573719484,57.54201513096745,1080.5812758429813,25.376163644878417,,20.619570321501417,65.28778497415219,8.578466558856762,6.679172157797875,16.712296239882697,22.003489886246346,,,,11.167593870639692,60.312085030795515,11.975695340443735,54.308602643457014,50.13603697933771,4.140859667481458,23.263987148615605,,,12.867322136572904,720.3667407452629,3.778867075521481,2126965.3090848997,1.5156676795529274,14.282386310167164,-0.256674429978912
790,ed9ad13,2005,1746834.8480978184,45.836758618759475,4794.338560598929,,9710.7496265963,2136193.7966939216,3.370259290914658,73.75454820472007,4624214.337115618,23700854.022891153,19450237.91632164,2.8939576444604134,127.61752546178941,74.07078580468007,4.911913315075147,45683.51443738028,24.972415319363513,,0.0075691693722875165,1.0390408396838302,,13.484957951387614,3.8874996561757675,82.16287593654987,,,,31.924051050783095,48.42032428923527,99.12611374288062,94.99069967064679,44.26462862729273,24.991131309041254,0.0,0.009985828597518948,0.0,101.22411560666467,389823.99657591037,6.013624041875153,7913663.643519161,7.644617598800158,0.0,-0.24571027658001282
791,e15a18a,2015,41987.17099311685,,2697.135775580709,,36419.36840428531,141225.1591060035,2.16409719046848,68.87190527373642,23591963.07921492,28426465.173770446,5342705.3625341635,1.1737717550907796,,,,2301.1207509086075,42.21326305343869,,5.52871938349879,42.52120309587026,16.973820508512166,12.165928908664046,,,,95.33206754100726,95.96308644489181,,,45.83163691140103,89.87298249464452,35.56218677166829,,29.6427515087689,0.010047107145804006,,87.1711580634938,,3.1039685909469505,16414533.084056975,1.5420171275358907,29.95153599210265,-0.946637621013473
792,c9d2604,2008,26808.16562349919,0.6973186011635054,1537.6275506165525,,43143.29291695741,95814.85421838767,5.278358487324587,57.65836792318667,1907054.734830082,3663450.5191321583,1755389.9941510272,4.166011669113232,83.51655823797086,61.2700689544178,81.33165648383181,663.9478763897521,146.32138653611457,,182.5774186605911,335.91073131204115,20.049102084421953,227.3357590277845,3.1402923714973574,32.468277088537526,,41.71895345354492,42.882801268716435,5.970476680148842,66.62898539504309,15.38333798860505,68.70149249878658,42.16594020245086,4.316073862464404,48.5453483535197,0.08867409960196217,,1.7185761679598701,566.4976960434776,4.683149434830529,1166915.3668694193,0.46384808518363474,12.33839806633516,-1.261919975064004
793,07f8d11,2008,26219.650261204566,52.25550529191821,3555.7678454532993,,21034.746796654235,61996.6706303762,2.2856620468009643,74.5431435645596,15987858.839138733,19815157.674755603,3688244.6407055776,0.6922923497753906,105.24920372562781,30.575966514548842,17.644048478115383,7623.577965194002,37.855158913669506,,1.8483154595579656,36.15980992164033,13.232446395538108,12.110969178211366,3.370328292357557,9.903031512999199,89.81296145247855,95.33031033728665,94.42551539277486,12.784409575684617,57.39714729664374,88.93800057078491,89.1681193363869,30.120617707429748,4.078959122668535,2.7222287461122106,0.009995909150063318,2.19170214741644,83.23125017401306,12266.63969706871,5.29491678430169,8235320.139725965,3.711133920589539,5.793134322671454,-1.802973694770455
794,dd64913,2009,3992.007831972264,99.07198579518145,22138.36017287046,,3216.3371504024926,82128.0294696611,1.9009935373790414,76.29958047154201,1247082.3319277354,7523817.665155726,6306614.662730649,10.541042298302905,86.49538300303252,85.87943711790308,4.051565315375215,60180.24439115118,73.45030896449049,,,,,,13.396576620110908,44.583081057498866,,89.84913243295692,88.45689221268431,44.347012607551015,42.42749262498815,98.10259373569642,98.54106622977051,25.62066370754409,24.987984075307818,0.0,,,101.6487955543165,168831.68485941348,4.143358831030379,5405824.658790914,5.460680397429236,22.813059108123355,0.9188295520310255
795,30e2302,2010,413447.4502682121,15.091276989452217,1475.2295416404716,,18931.84489031185,2336151.5004675444,2.8700565972336363,73.95495011743692,11638869.01443191,36455923.27541623,24571916.04436396,1.8377598177007701,184.5450892738723,69.22152468299426,10.060899761892427,12966.975678152558,30.935310708748116,,0.12639017338239694,5.47079200858338,34.317471339381214,9.500679688322004,14.437028186623579,26.498276656534593,,,98.14007383756378,22.553060903713988,55.3852997538302,86.76485999099654,86.28672781874558,32.75034752065726,19.072261969535067,2.3873727089189223,0.009876816707881559,,98.22733843744837,119138.9147603024,9.958071657069905,11290402.680928685,3.487650106492766,7.784029826568388,-1.2490162082770315
796,6303e84,2009,3777.099029829792,21.857165700743376,2348.620590674711,0.02529211485762225,7502.657767526898,14761.23491346803,6.252042040067494,66.16595095733076,787728.4099860659,1075226.669523488,318974.38119829097,1.3061217474501465,120.54321773156695,11.211478175027432,153.72532946884104,1681.0241913641992,33.486001004087605,,8.754593265818347,198.78161239358167,,26.844447457762346,4.283576821335802,18.11076364066797,,76.65457043406138,76.89046479635098,15.7174131118316,71.11672414690587,39.47857861219097,65.88322666525563,29.38161818374669,1.095942242207122,29.18433504817046,,,44.37443678730493,225.96170017650311,4.802221354770421,253780.29454215313,1.1628423167720991,29.030666869481806,-0.5817703646214262
797,ba2039a,2015,126151.17455177815,,3677.81032085016,,295516.29093145096,650746.4397904704,2.268020631337586,66.19281676591925,34535373.83025704,52987200.19993377,18107393.146950167,0.9118087700462292,,,,5084.171640928426,26.063302443059225,37.62695180214255,2.005897179887957,22.32753695480572,6.045326575082483,10.342017047666806,,,,,,,,78.95914222630665,79.66867003880711,45.746799733425895,,4.707894736995048,0.0400343834343153,,61.510289880514755,,0.7694518325127075,24409071.29141524,4.053730568954332,12.634231056546575,-1.1499068314971612
798,75e8f46,2015,16153.254346580728,,1339.6742383436397,,19327.070648637997,28207.613865063307,4.661260313189393,56.52493765426233,892554.6603677179,1797470.4030106997,885492.965709555,2.588910234515895,,,,1429.3859907811993,32.18585197477484,,8.820286528161237,52.94471336088727,,15.783010700196693,,,,,,,,20.84511645975784,78.81089694415786,43.357258598955994,,15.938603308215248,0.12768958040911932,,14.186569164622757,,6.211596386576817,735829.3084981818,1.6457815932122108,13.804839722874272,-0.438687904451312
799,0c0177b,2008,550.5990187939868,28.28088443594233,1697.6069011063794,,2259.0722760785957,5092.379950034783,1.8103279108809536,69.60877670544357,1182348.0250368083,1326774.8695485143,125420.21716376279,0.46460270708882834,103.92509885776873,101.74471540729195,2.953983938471055,32170.957159846275,,,0.03472482771696474,7.134173319748548,29.196854668483628,4.519116193470194,3.536047525463617,20.784117978003096,,96.96146720791857,99.29191528298595,36.38389816038535,35.09047658369879,93.081162167316,96.33148656107717,24.698937009178977,21.87466754966183,0.26193163610505815,0.08008651060496348,,96.87034409517668,44141.11485809111,4.681316620005929,661991.1340902935,0.4940426282316728,27.062592059624244,-0.09997867312890939
800,2e5e810,2008,101613.42920858592,74.377989259967,4973.930965460887,,134821.24725475846,315764.4919180661,1.9478243313171162,76.2462642434473,62135707.73616864,86926572.04820137,24972729.888262175,0.9428665461845329,265.28464174937517,-10.846893608394303,4.941434433716893,4154.767198674452,82.58853240188024,35.692796349238975,2.65615602006571,29.124878049037047,22.453306913091737,14.862106688044156,1.8933089356720805,39.31946349777846,,,97.13561976685851,25.51818146122239,61.702340003176715,66.65569279724834,88.23713826959137,21.38009882117369,1.3918618443632758,10.119461833573594,0.030330899197680204,,94.94843371263055,118924.3751811042,2.4007456000144645,49842070.44713503,2.178216614666935,25.41655270820477,0.142348071254915
801,12c8f8f,2013,18288.437689791463,0.789651949632787,2155.0068191046926,,4668.302808379308,24319.992240568652,4.156329286227116,64.7019026114905,7995793.0899463035,10916052.567047343,2976642.026540657,2.5409735155450193,232.17077275673964,,,1516.2610427898715,31.355374146956585,51.38188608710964,14.378723719009795,98.49264241400829,,15.181604370188154,10.812209233147014,25.59799892158576,,,,,,60.00615858351227,74.24572166214847,19.987135575272752,3.0320932981977515,2.4090894121671695,0.14703121469345204,,15.231610714237553,797.6832795214267,2.256552615464678,5706919.917582366,1.0746450022319,63.792960313505986,-0.08064314241926984
802,c3668f5,2002,22596.756823957472,6.52464047281708,2633.9538998864273,,47942.24539680504,72962.13736492011,2.6985647291204744,75.96223709392952,1178368.7773567776,3115997.026735843,2005929.5083565654,1.8878558273711614,252.7186767337007,61.57641146202469,36.23752593569468,10459.207452394863,63.01350210501829,55.56258583479278,0.17261411833684756,7.14829946176051,,26.83016676541663,3.769680067100251,105.03264672282553,,99.54858765164106,100.101522702845,36.66209906938298,44.5957551035242,68.33101190347706,91.12777463702861,31.036895556492265,15.785016684628323,7.102779906926457,0.061005938661635874,,82.36334585653557,5829.263350393753,14.173789203080087,1393648.1404001256,0.0,9.931401757016069,0.2324826936522458
803,e8bfe1e,2010,10117.667665261293,51.972720645707994,1962.0876390601045,,956.8561304512143,90006.75682965072,3.6995392543070604,73.70602195208882,1249004.736169508,7213582.387417126,5811696.162140939,5.117496940816309,184.1361082955749,89.5890740287405,30.347170548295935,9655.097635846032,69.80996550723577,34.27188242543052,3.677562755658191,130.35053067633936,16.103034748545365,37.71537524451125,3.6920028600198522,59.16693322954751,91.9854184581835,,,27.75213763383995,48.1524155208795,98.73501581293843,98.07758517716981,29.032921457461207,26.098689213813373,0.08164230879655435,0.009976074192492555,0.2979445151926494,98.97460389047764,21237.281335627118,12.451705012211626,1867886.816060558,5.955709088729566,10.795148029883407,-0.313407640538444
804,2ddc563,2004,15021.423454651027,60.90954646753986,2296.037103302242,,3328.1572008252742,28679.823807726883,1.6967642939297236,71.17945016455242,1081555.3200807883,3030275.1848490364,1940021.6008460228,-0.5642032006599743,226.20821107455976,50.292963739408115,24.816215388142357,4669.866437970418,45.65237929087847,37.842045376808194,6.836044025099494,86.69777729443426,14.016841830810538,23.674665389402815,7.879067334928394,66.98103056477427,,,,27.191941100497427,53.15538579743671,89.85737179281949,94.47351486550964,20.623344026937456,13.35419509124647,0.07612086059182231,0.020073631605817526,2.4125806601787536,97.31488086767912,3649.32915423823,9.675674986987609,1313911.2601264452,2.757553646547849,5.266447017490136,-0.12138100190825482
805,10aeba6,2008,9192.020630772739,0.19664258484551628,2802.602804016925,,22607.21542548888,42532.360246491306,1.7400884188570733,73.11939024154952,414887.12218435464,1343203.2303102752,901040.7874757899,-0.2679591713574553,333.64136936483067,-13.252677106971824,7.012313352228756,26316.77528215234,69.36089983436482,31.601647557256328,,,1.2204651313998136,34.851307963522515,5.393636960985931,48.610770786708805,,96.17363346855122,97.88943932639849,54.78855357465085,35.32067453694251,97.79775004597987,98.16163744845903,22.60768061901081,21.09475252789529,0.0,,1.8255067514707037,98.85101863647655,17424.603930705256,5.371708555863011,689911.6115742653,2.068375926908419,20.976669551697558,0.5370143947438767
806,893d538,2012,146590.60614515768,0.20299781204176967,1991.3572204521902,,24981.300171938197,201504.05986743525,6.021136421112313,57.79604177898622,30805018.07037013,36035765.373250246,5582561.027575855,3.339301034544632,136.5939417634585,8.667201862251764,32.02929998562043,1603.4795940947658,32.92562652705935,41.816248470250365,7.175874130766847,44.37486775780106,,19.82736092486174,6.699356957839178,23.52350083467329,68.99473289757627,,,12.087605630455776,44.007040792822515,18.33335646630562,75.74900437756705,30.15599495836225,3.0915397259062596,8.042886783956789,0.4990962196159222,,16.062210531416945,4015.2019180965667,3.6002119451358956,13352792.629070258,1.7919917113624724,35.30731635254858,-0.8632551031596722
807,6e49e65,2009,205983.66243237158,41.01068611687488,2950.1623547729923,3.800382166869121,160552.03366985472,518589.77749292756,1.534134073896459,72.28357181721759,38834873.567221634,67635926.02494237,28214115.5492247,0.5053349827414122,372.6036492092232,-45.24032333989873,1.9915430961168339,12486.653538627772,54.591747461446495,40.30863975422298,-0.02825508876623243,-1.128109488961817,14.322141664967276,22.96729957002182,12.080433514166872,37.820423590337185,,97.64368271746571,98.71248315656794,21.760931502084375,49.469231913850464,91.91497634377318,96.01202869459792,23.765755795705516,7.1178215356255645,0.5471475787998364,0.040402622993560955,0.915055509632716,99.31147045475278,264340.25060696644,1.514038537193679,39096805.85122294,1.7274868519053994,13.42836634183681,-1.4278787610441313
808,fedb6c4,2004,12821.497453330985,25.89816147804271,3661.697851301648,,9555.685993505149,25069.197550946636,1.5910684592157238,75.22521484875811,860089.2919826028,2044919.4723183818,1177401.868980093,0.17869827274341213,294.93454786909547,25.19580604473826,20.30635767992426,9065.863335281452,49.49633869289795,,4.68856203750866,129.4908954112603,,20.07622333369224,31.568651995830404,80.82540076673973,,93.38369555846124,93.00843389306907,29.20771726121494,37.569251762228596,91.02889117190347,99.92972292824145,16.920438306870395,15.960530000927502,0.07515594201691378,0.009974036479851435,2.699896477433882,96.76215300492856,11342.042219280354,36.45760816017592,824562.4675910538,2.3716378985673745,19.264578067053183,-0.9167764354605938
809,c8e4701,2014,205212.88780603066,,2143.133327431304,,103615.5788639155,315775.166769573,4.959931983026093,52.9338768792923,10471812.65855366,22358553.696578402,12008469.84179406,2.514954792563027,,,,3093.9675987686664,25.87372226060997,,2.7175768554739035,41.13469733284433,14.028111199904522,11.12794261793178,10.9137807042265,,43.34239092015965,68.65310592243793,72.51213071172367,,,22.4395789177397,82.16906797387546,52.14584380323461,7.947168452936789,24.38139560438705,0.1482198190710786,0.200824166786297,61.137334501297545,11087.090257462596,2.8014091847805593,7629320.227961412,1.4739683558004262,9.531757335847562,-1.0092550567535816
810,c9d2604,2006,25955.08741429944,0.7892941324806042,1263.4513752615,,45044.239962262014,97553.9853669991,5.367447656616403,56.73094817824175,1813143.646593347,3375368.6335532772,1571249.0127541772,3.510749271107183,78.03115344745811,80.24050632681026,110.04695097471739,612.1532723415362,197.85823403864993,,56.95292368949844,77.35578755446076,13.163199688907627,269.9816134270125,1.9826100484761195,38.51039690340735,,35.62017784302243,35.33572659510499,5.927205167355078,63.021471147011376,14.647063596562377,67.61611018251526,44.86475794713475,3.79962211229464,49.902916326676554,0.08898285244318144,,0.24435529752186919,741.4905497550071,5.537829586895758,1070344.7308676564,0.6473420044744141,12.610873344515488,-1.2845916301487958
811,5c2e474,2008,23536.825957459238,0.9029838960556998,383.41232588955495,,427.82310750338604,30910.219022940757,3.4195360729330777,48.52737181137767,1497260.6327329292,1960278.742063478,467757.4505857554,0.8699123913778484,58.510306131337195,79.64842342873835,17.160709594512507,2184.613728676463,101.51960793815385,,5.713499457512516,71.5804661854951,51.67293978504769,24.074628749154364,2.0396792840756883,17.68186880680781,,78.75990331309276,77.79279555330403,9.937310195625779,79.6420873218847,27.30265947213641,79.66931109753843,29.275662736906312,10.419606475365583,36.577441061287125,2.533489478390872,,15.640413312805151,2087.339781312572,35.95119447335468,850076.0836200938,1.4857581902389025,24.98819590503969,-0.2161617127298298
812,5c2e474,2006,23336.49219744942,0.8907926208511743,521.490684492935,,427.93713229043055,30043.254574840896,3.4494937100544463,46.325198800883484,1496243.8476885052,1931393.3218553714,441280.11333334935,0.8160178131398856,61.97785479637978,45.998645032847385,15.799736467938052,2003.1802141224546,,,3.132968534595599,35.67046972645803,48.454088824090874,23.178891519150895,5.590183494861589,10.950892999368909,,79.41383935903455,78.34587613651966,9.919959037197813,80.75377063130658,26.17998487963634,78.62273160249543,31.175029879786592,9.893904401562873,39.59563772633751,2.5474432262148627,,9.601945732128032,2040.764919294261,34.64205176896246,846153.9847513472,1.9323085378686866,11.5260632471181,-0.13014062878350913
813,a7d355b,2005,1069578.6440461844,26.78085574544222,3096.7729711152706,,658370.3417029831,1914775.4798484608,2.4905212104008054,75.06378130290744,25510935.367792353,106305779.3322178,83003304.63593218,1.3489023434817444,277.0347197866114,35.766520493436694,9.867877723397724,15511.198669667006,32.570628630545635,48.679042979252976,0.023750360826728673,1.8384874658444197,,4.398882656263467,2.8904326455084735,18.241588281053826,91.27151366827326,96.91670760391777,98.89121615028697,39.76773159758658,44.80314291183094,79.58902292040746,92.53746850287676,20.013756987486662,21.996202051805444,7.40869447356285,0.020148920921967975,1.4034851780160107,99.83418073979713,466572.2957439415,3.579438321395834,44030857.41594397,0.4126913206879032,24.36862346901927,-0.44592622563235335
814,2ca26c6,2002,74186.9473973463,61.78742240688923,2387.6118598374974,,136217.91752878178,248192.0619818135,2.9720292234397903,72.99264479558606,5031771.717132903,13111763.743804125,8145835.930240816,1.7223448589202885,363.0631715230483,31.63972101616617,6.984788994024077,7747.991358304198,27.69977884023414,,0.8340493262542433,17.162710423104446,,8.894727312328556,27.405564383705947,38.494059144147506,,,98.7218466304015,30.048334671824907,35.8448910590362,73.25612574958305,81.29198880685097,25.21505818902401,12.58891001204473,12.74817954733851,,,93.16388559475178,25296.569884150078,9.038900659746096,5912274.882099877,1.7542078157461474,,-0.8439658914684861
815,893d538,2014,144652.36310407193,,2046.7434301042467,,22208.02509906761,200226.76308601882,5.786202655627117,58.49757939329308,32440022.965209465,38784030.452381924,6167145.991732675,3.2957989923060285,,,,1652.9029966043638,28.248019453911695,,6.237205839294025,41.70771882044093,,17.528443967289892,8.028343377079144,,,,,,,18.790707865001327,78.44132654293293,28.94295540303036,3.594099890945529,6.725426193398308,0.37670769206396754,,20.316361123515446,5246.882822399212,1.9181885973534103,14320074.360818671,1.7608824741889313,35.598446328795575,-0.9245657903122877
816,ea3bfc2,2012,16930.392126290815,33.6640380047456,4487.497140094198,,166657.21377071482,197433.2432065393,2.6502885886539995,66.84195902155805,546740.3161313088,761759.9130704788,215193.24320690215,0.5303827294727356,489.06305338273745,-10.616730128962748,16.30039698625182,6326.188729367612,87.93759775233084,,4.0009187731213,151.24726377491262,,28.366214733088867,11.868703052005149,28.42815482645083,,95.36876184487082,94.64259154092807,35.35930516909335,47.77399831395988,82.84479326897598,97.04210096220376,34.064663344650874,19.794102190007916,0.7523393796294879,0.1081714154284604,,81.40045802334772,1981.117317851523,11.054719943402107,297179.3413086868,1.1611071735976903,31.126964428765028,-0.48260614614250114
